Date,Norway,Israel,India,France,United Kingdom,Italy,Poland,Austria,Japan,Argentina,Korea,Switzerland,Russia,China,Saudi Arabia,Sweden,Singapore,Germany,Belgium,Mexico,Thailand,Brazil,Türkiye,Indonesia,Netherlands,Canada,Ireland,United States,Spain
2008/6/1,94.905438,94.064164,91.151436,99.202872,95.266493,98.102928,94.257299,98.423468,102.619089,85.29407633,95.112265,100.708095,84.119336,97.750099,89.581758,99.870236,96.439501,98.931644,98.754755,90.41798,100.922714,90.90243098,86.60874439,90.993056,97.8063,99.084144,106.566931,100.348306,99.755323
2008/7/1,95.448376,95.139957,92.080694,98.991712,95.154678,98.597582,94.257299,98.303732,102.830023,85.60592226,95.802299,100.269195,84.549928,97.848217,90.977837,99.665259,97.492034,99.498913,99.271514,90.92189,101.374406,91.38404858,87.10762332,92.241235,97.9592,99.42759,106.35818,100.875236,99.276421
2008/8/1,95.556963,95.947087,92.296555,98.960038,95.825568,98.748129,93.872313,98.064259,103.146423,86.01047915,95.62979,100.008119,84.826738,97.750099,91.443197,99.837175,97.867285,99.158552,98.668628,91.446916,98.432302,91.63994806,86.89461883,92.712401,98.1448,99.255867,106.775681,100.472586,99.063195
2008/9/1,96.9686,95.947087,92.009617,98.89669,96.272829,98.457789,94.12897,98.303732,103.146423,86.4487491,95.716623,100.108889,85.53414,97.750099,91.753437,100.862062,97.657923,99.158552,98.830116,92.070026,98.542173,91.87818823,87.28699552,93.613405,98.5706,99.341729,107.088806,100.333631,99.042671
2008/10/1,97.294363,96.037021,92.080694,98.8439,96.049199,98.457789,94.513956,98.303732,103.040956,86.81959291,95.62979,100.640883,86.303055,97.455745,93.149516,101.020754,98.736769,98.931644,98.647097,92.697495,97.296967,92.29173719,89.55717489,94.034975,98.3413,98.311391,106.880056,99.320127,99.383603
2008/11/1,96.751425,95.498555,90.722346,98.379349,95.937384,98.102928,94.706449,97.944522,102.091756,87.11458231,95.371607,99.970527,87.010457,96.678977,92.994396,100.194233,98.66927,98.477829,98.065743,93.751088,96.161633,92.62405333,90.30269058,94.1507,97.981,97.967945,105.94068,97.417859,98.961713
2008/12/1,96.642838,95.408621,89.003352,98.136515,95.601938,97.952381,94.642284,97.824785,101.669889,87.4095717,95.371607,99.471598,87.62559,96.482741,93.149516,98.848656,97.818091,98.704737,97.850427,94.40049,94.574606,92.88348468,89.93273543,94.117636,97.2713,97.281053,104.583804,96.410318,98.454305
2009/1/1,96.317075,94.903169,88.932276,97.735311,94.931047,97.812587,95.091434,97.465576,101.142556,87.87312647,95.45844,98.632177,89.717039,97.34945,93.459756,98.48168,97.824955,98.250922,97.947319,94.619137,94.574606,93.32914149,90.19058296,94.060301,97.5225,97.023469,102.913804,96.829935,97.241086
2009/2/1,97.077188,94.808681,88.000386,98.104841,95.713753,98.027654,95.925569,97.705049,100.826156,88.25239854,96.147315,98.864813,91.193357,97.34945,93.537316,98.504823,97.514916,98.81819,98.281059,94.828112,95.490198,93.84254585,89.882287,94.257469,98.2103,97.710361,102.496303,97.311464,97.251349
2009/3/1,97.077188,95.279981,88.216248,98.284327,95.937384,98.102928,96.567212,97.944522,101.142556,88.81709253,96.83619,98.544397,92.362108,97.063273,93.847556,98.78584,96.960048,98.704737,97.721237,95.373708,95.94189,94.03005563,90.87443946,94.465591,99.193,97.882084,102.391928,97.548101,97.410983
2009/4/1,97.40295,96.222581,89.216581,98.442697,96.161014,98.317995,97.273019,98.064259,101.248023,89.11208192,97.093216,99.413143,93.007997,96.867036,94.002676,98.93792,96.336536,98.704737,97.925788,95.707468,96.845275,94.48149185,90.89125561,94.169839,99.4113,97.796222,101.661303,97.791617,98.361946
2009/5/1,97.620125,96.599393,89.861533,98.590508,96.608274,98.533062,97.786333,98.423468,101.037089,89.40707132,97.093216,99.571679,93.561616,96.572682,94.080236,98.683351,96.851362,98.704737,97.850427,95.428744,96.613325,94.92554326,91.47421525,94.2027,99.5423,98.483114,101.139428,98.074114,98.327738
2009/6/1,98.163062,97.447505,90.506485,98.717204,96.94372,98.597582,97.978826,98.303732,100.826156,89.7863434,97.007541,99.750388,94.115235,96.090269,94.235356,98.92139,96.424629,99.045098,97.667408,95.604479,96.955146,95.26717067,91.57511211,94.312238,99.193,98.82656,100.826303,98.91656,98.761031
2009/7/1,97.620125,98.484593,91.509451,98.273769,96.94372,98.597582,98.107154,97.944522,100.509756,90.34260911,97.352558,99.088397,94.69961,96.090269,94.778275,98.46515,97.24835,99.045098,97.602813,95.864812,96.955146,95.49577849,91.80493274,94.739436,98.1448,98.483114,100.095677,98.759719,97.917251
2009/8/1,97.40295,98.955892,92.583493,98.780552,97.279165,98.887923,97.722169,98.303732,100.826156,91.092725,97.697574,99.198023,94.69961,96.572682,95.166075,98.670127,97.596144,99.272005,97.904256,96.094221,97.296967,95.63897946,91.53026906,95.265219,98.4178,98.483114,100.408802,98.981223,98.259324
2009/9/1,98.163062,98.67243,93.012583,98.537718,97.39098,98.672856,97.722169,98.423468,100.826156,91.76698647,97.784407,99.185427,94.668854,96.956978,95.786555,98.974287,97.25407,98.81819,97.645877,96.576198,97.528917,95.86855051,91.88901345,96.262015,98.9418,98.483114,100.095677,99.043134,98.027854
2009/10/1,97.945887,98.861405,93.441674,98.63274,97.502795,98.748129,97.850497,98.543205,100.404289,92.50024582,97.525066,99.801855,94.668854,96.867036,96.383767,99.222243,97.840972,98.931644,97.68894,96.868409,97.638789,96.13697204,94.10313901,96.44823,99.0292,98.397252,99.886927,99.138522,98.726823
2009/11/1,98.27165,99.143729,94.802654,98.769994,97.838241,98.748129,98.171319,98.662942,100.193356,93.26721825,97.697574,99.99444,94.945663,97.153214,96.694007,99.199101,97.892455,98.81819,97.947319,97.37082,97.98061,96.53125631,95.2970852,96.415368,98.9309,98.912421,99.886927,99.208688,99.261597
2009/12/1,98.597412,99.143729,95.160668,99.033944,98.397316,98.963197,98.171319,98.782678,99.982422,94.1353299,98.042591,99.752848,95.345499,98.126218,97.105074,99.417302,97.302121,99.612366,98.108806,97.773921,97.858531,96.88829549,95.80156951,96.733028,98.3522,98.568975,99.365052,99.033962,99.236512
2010/1/1,98.705999,98.484593,96.521648,98.812226,98.173686,99.10299,98.748797,98.662942,100.087889,95.11300903,98.817141,99.641942,96.914087,98.714926,97.337754,98.789146,98.025165,99.045098,98.550205,98.836641,98.456718,97.6148959,97.57286996,97.554564,98.3195,98.82656,98.843176,99.372407,98.24108
2010/2/1,99.900461,98.20113,96.521648,99.361242,98.620947,99.167511,98.94129,98.662942,100.087889,96.30139488,99.016278,99.786996,97.713758,99.900519,97.803114,99.384242,98.443891,99.385459,98.970071,99.408393,98.993866,98.37617278,98.98542601,97.839362,99.0183,99.255867,99.260677,99.397172,98.062062
2010/3/1,100.443399,98.295617,97.237676,99.846909,99.180022,99.457851,99.262111,99.860307,100.298822,97.39706977,99.216573,99.923783,98.359647,99.19734,98.268474,99.62228,98.520543,99.952728,99.336109,100.114057,99.225816,98.88765066,99.56278027,97.707917,100.1974,99.255867,99.260677,99.805325,98.789537
2010/4/1,100.660574,99.143729,99.027746,100.100301,99.739098,99.812712,99.647097,100.09978,100.298822,98.20618354,99.616005,100.777768,98.636457,99.401752,98.578714,99.635504,99.419772,99.952728,99.680614,99.795146,99.72634,99.45146431,100.1569507,97.850316,100.5359,99.599313,99.573802,99.978675,99.841981
2010/5/1,100.117636,99.520542,99.38576,100.216439,99.962728,99.887986,99.967918,100.219517,100.298822,98.93944289,99.716731,100.673653,99.128563,99.295458,99.121633,99.820645,99.992945,99.952728,100.078949,99.166314,99.909458,99.87914074,99.79820628,98.135115,100.4922,99.856898,100.095677,100.056178,100.063188
2010/6/1,100.009049,99.804005,99.814851,100.205881,100.074543,99.887986,100.288739,100.219517,100.087889,99.66427397,99.616005,100.235441,99.528399,98.698573,99.431873,99.837175,99.037657,99.952728,100.068183,99.135254,100.178032,99.87914074,99.23766816,99.088096,100.0118,99.771036,99.991302,99.958497,100.242207
2010/7/1,99.466112,100.275304,100.459802,99.920815,99.850913,100.242847,100.096246,99.860307,99.560555,100.4649595,99.8163,99.50299,99.897478,99.099222,100.440153,99.529709,100.306417,100.066181,100.111247,99.350496,100.324527,99.88909417,98.76121076,100.643536,99.728,100.286205,99.991302,99.979592,99.792951
2010/8/1,99.248937,100.746604,100.74674,100.153091,100.409989,100.457914,99.711261,99.980044,99.666022,101.2066471,100.317616,99.489213,100.451097,99.68793,100.983073,99.536321,100.76976,100.179635,100.175842,99.626359,100.568685,99.92890789,99.15919283,101.410302,99.8808,100.200343,100.721927,100.117631,100.044945
2010/9/1,99.900461,101.028929,101.317983,100.079185,100.409989,100.242847,100.288739,100.219517,99.876956,101.9399064,101.11648,99.466185,101.281526,100.292991,101.440676,100.376067,100.824675,100.066181,100.48805,100.14866,100.495437,100.3784176,100.3755605,101.859408,100.5032,100.372066,100.513177,100.175873,100.114499
2010/10/1,100.009049,101.311253,101.962935,100.205881,100.633619,100.457914,100.802053,100.698463,100.193356,102.7995898,101.11648,99.995424,101.773631,100.996171,101.952572,100.696758,101.277722,100.179635,100.628005,100.766865,100.507645,101.1313465,102.2141256,101.914177,100.5905,100.801374,100.617552,100.300612,101.028975
2010/11/1,100.226224,101.405741,102.463102,100.322019,100.969064,100.457914,100.930382,100.45899,99.876956,103.5497057,100.617479,100.23554,102.60406,102.099999,102.262812,101.030672,101.612931,100.293089,100.757195,101.574293,100.727387,101.9706454,102.2421525,102.52759,100.4704,100.887235,100.408802,100.342803,101.577432
2010/12/1,101.312098,101.782553,104.54011,100.776012,101.975401,100.823528,101.315367,101.057673,99.666022,104.4178174,101.016911,100.271065,103.711298,102.615118,102.379152,101.741481,101.768523,100.973811,101.15553,102.077522,100.88609,102.6131233,101.9338565,103.469617,100.252,100.887235,100.721927,100.515236,102.201145
2011/1/1,100.660574,101.99202,105.972166,100.533178,102.087216,101.232156,102.534488,101.057673,99.560555,105.1763615,102.217523,99.919453,106.185173,103.637181,103.53056,101.215813,103.428551,100.63345,101.726118,102.574756,101.447654,103.4649443,102.3542601,104.389736,100.1428,101.14482,100.408802,100.994013,101.453145
